key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
2713,3,"Clothcraft","RecipeLevelTable#148","Chimerical Felt Chausses of Healing",1,"Chimerical Felt",3,"Dragon Leather",1,"Crawler Silk",1,"Rose Gold Nugget",1,"Grade 1 Mind Dissolvent",2,"",0,"Lightning Crystal",5,"Wind Crystal",5,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2714,3,"Clothcraft","RecipeLevelTable#115","Rainbow Cap of Casting",1,"Rainbow Cloth",3,"Rainbow Thread",1,"",0,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2715,3,"Clothcraft","RecipeLevelTable#115","Rainbow Robe of Casting",1,"Rainbow Cloth",3,"Archaeornis Leather",1,"Rainbow Thread",1,"Electrum Ingot",1,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2716,3,"Clothcraft","RecipeLevelTable#130","Holy Rainbow Shirt of Casting",1,"Holy Rainbow Cloth",3,"Rainbow Thread",1,"Wyvern Leather",1,"Mythrite Nugget",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2717,3,"Clothcraft","RecipeLevelTable#136","Ramie Robe of Casting",1,"Ramie Cloth",3,"Dhalmel Leather",1,"Ramie Thread",1,"Rose Gold Nugget",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2718,3,"Clothcraft","RecipeLevelTable#142","Hallowed Ramie Doublet of Casting",1,"Hallowed Ramie Cloth",3,"Dhalmel Leather",1,"Opal",1,"Grade 1 Intelligence Dissolvent",2,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2719,3,"Clothcraft","RecipeLevelTable#148","Chimerical Felt Robe of Casting",1,"Chimerical Felt",3,"Hallowed Ramie Cloth",1,"Crawler Silk",1,"Ramie Thread",1,"Grade 1 Intelligence Dissolvent",2,"",0,"Lightning Crystal",5,"Wind Crystal",5,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2720,3,"Clothcraft","RecipeLevelTable#133","Ramie Halfgloves of Casting",1,"Ramie Cloth",2,"Dhalmel Leather",1,"Ramie Thread",1,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2721,3,"Clothcraft","RecipeLevelTable#115","",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2722,3,"Clothcraft","RecipeLevelTable#139","",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2723,3,"Clothcraft","RecipeLevelTable#145","",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",5,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2724,3,"Clothcraft","RecipeLevelTable#115","Rainbow Slops of Casting",1,"Rainbow Cloth",3,"Archaeornis Leather",1,"Rainbow Thread",1,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2725,3,"Clothcraft","RecipeLevelTable#125","Holy Rainbow Sarouel of Casting",1,"Holy Rainbow Cloth",3,"Rainbow Thread",1,"Wyvern Leather",1,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2726,3,"Clothcraft","RecipeLevelTable#136","Ramie Tonban of Casting",1,"Ramie Cloth",3,"Dhalmel Leather",1,"Ramie Thread",1,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2727,3,"Clothcraft","RecipeLevelTable#142","Hallowed Ramie Gaskins of Casting",1,"Hallowed Ramie Cloth",3,"Dhalmel Leather",1,"Ramie Thread",1,"Grade 1 Intelligence Dissolvent",2,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2728,3,"Clothcraft","RecipeLevelTable#148","Chimerical Felt Breeches of Casting",1,"Chimerical Felt",3,"Dragon Leather",1,"Crawler Silk",1,"Rose Gold Nugget",1,"Grade 1 Intelligence Dissolvent",2,"",0,"Lightning Crystal",5,"Wind Crystal",5,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2729,3,"Clothcraft","RecipeLevelTable#115","Rainbow Ribbon of Fending",1,"Rainbow Cloth",2,"Agate",1,"Rainbow Thread",1,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2730,3,"Clothcraft","RecipeLevelTable#133","Ramie Ribbon of Fending",1,"Ramie Cloth",2,"Larimar",1,"Ramie Thread",1,"Grade 1 Vitality Dissolvent",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2731,3,"Clothcraft","RecipeLevelTable#115","Rainbow Ribbon of Slaying",1,"Rainbow Cloth",2,"Agate",1,"Rainbow Thread",1,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2732,3,"Clothcraft","RecipeLevelTable#133","Ramie Ribbon of Slaying",1,"Ramie Cloth",2,"Larimar",1,"Ramie Thread",1,"Grade 1 Strength Dissolvent",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2733,3,"Clothcraft","RecipeLevelTable#115","Rainbow Ribbon of Aiming",1,"Rainbow Cloth",2,"Agate",1,"Rainbow Thread",1,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2734,3,"Clothcraft","RecipeLevelTable#133","Ramie Ribbon of Aiming",1,"Ramie Cloth",2,"Larimar",1,"Ramie Thread",1,"Grade 1 Dexterity Dissolvent",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2735,3,"Clothcraft","RecipeLevelTable#115","Rainbow Ribbon of Healing",1,"Rainbow Cloth",2,"Agate",1,"Rainbow Thread",1,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2736,3,"Clothcraft","RecipeLevelTable#133","Ramie Ribbon of Healing",1,"Ramie Cloth",2,"Larimar",1,"Ramie Thread",1,"Grade 1 Mind Dissolvent",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2737,3,"Clothcraft","RecipeLevelTable#115","Rainbow Ribbon of Casting",1,"Rainbow Cloth",2,"Agate",1,"Rainbow Thread",1,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2738,3,"Clothcraft","RecipeLevelTable#133","Ramie Ribbon of Casting",1,"Ramie Cloth",2,"Larimar",1,"Ramie Thread",1,"Grade 1 Intelligence Dissolvent",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2739,3,"Clothcraft","RecipeLevelTable#130","Holy Rainbow Wedge Cap",1,"Holy Rainbow Cloth",2,"Rainbow Thread",1,"Mythrite Nugget",1,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2740,3,"Clothcraft","RecipeLevelTable#136","Ramie Turban of Crafting",1,"Ramie Cloth",2,"Ramie Thread",1,"Rose Gold Nugget",1,"Star Sapphire",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2741,3,"Clothcraft","RecipeLevelTable#133","Holy Rainbow Coatee",1,"Holy Rainbow Cloth",3,"Rainbow Thread",1,"Mythrite Nugget",1,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2742,3,"Clothcraft","RecipeLevelTable#139","Ramie Doublet of Crafting",1,"Ramie Cloth",2,"Dhalmel Leather",2,"Ramie Thread",1,"Hardsilver Nugget",1,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2743,3,"Clothcraft","RecipeLevelTable#130","Holy Rainbow Gloves",1,"Holy Rainbow Cloth",2,"Rainbow Thread",1,"",0,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2744,3,"Clothcraft","RecipeLevelTable#133","",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2745,3,"Clothcraft","RecipeLevelTable#133","Holy Rainbow Bottoms",1,"Holy Rainbow Cloth",2,"Wyvern Leather",1,"Rainbow Thread",1,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2746,3,"Clothcraft","RecipeLevelTable#139","Ramie Skirt",1,"Ramie Cloth",3,"Holy Rainbow Cloth",1,"Ramie Thread",1,"",0,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2747,3,"Clothcraft","RecipeLevelTable#133","Holy Rainbow Shoes",1,"Holy Rainbow Cloth",2,"Rainbow Thread",1,"Mythrite Nugget",1,"Rubber",1,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2748,3,"Clothcraft","RecipeLevelTable#130","Holy Rainbow Hat",1,"Holy Rainbow Cloth",1,"Wyvern Leather",1,"Rainbow Thread",1,"Straw",3,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2749,3,"Clothcraft","RecipeLevelTable#130","Holy Rainbow Work Gloves",1,"Holy Rainbow Cloth",2,"Wyvern Leather",1,"Rainbow Thread",1,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2750,3,"Clothcraft","RecipeLevelTable#139","Ramie Trousers of Gathering",1,"Ramie Cloth",3,"Dhalmel Leather",1,"Ramie Thread",1,"",0,"",0,"",0,"Lightning Crystal",5,"Wind Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2751,1,"Clothcraft","RecipeLevelTable#115","Rainbow Cloth",1,"Rainbow Thread",2,"Dew Thread",1,"",0,"",0,"",0,"",0,"Lightning Crystal",2,,0,"",0,"Gil",50,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2752,1,"Clothcraft","RecipeLevelTable#125","Holy Rainbow Cloth",1,"Rainbow Cloth",1,"Holy Water",2,"",0,"",0,"",0,"",0,"Lightning Crystal",3,,0,"",0,"Gil",50,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2753,1,"Clothcraft","RecipeLevelTable#133","Ramie Cloth",1,"Ramie Thread",2,"Linen Yarn",1,"",0,"",0,"",0,"",0,"Lightning Crystal",2,,0,"",0,"Gil",50,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2754,1,"Clothcraft","RecipeLevelTable#139","Hallowed Ramie Cloth",1,"Ramie Cloth",1,"Hallowed Water",2,"",0,"",0,"",0,"",0,"Lightning Crystal",5,,0,"",0,"Gil",50,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2755,1,"Clothcraft","RecipeLevelTable#145","Chimerical Felt",1,"Chimera Mane",5,"Fleece",1,"Natron",1,"",0,"",0,"",0,"Lightning Crystal",5,,0,"",0,"Gil",50,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2756,1,"Clothcraft","RecipeLevelTable#115","Rainbow Thread",2,"Rainbow Cotton Boll",3,"Cotton Boll",2,"",0,"",0,"",0,"",0,"Lightning Crystal",1,,0,"",0,"Gil",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2757,1,"Clothcraft","RecipeLevelTable#133","Ramie Thread",2,"Stalk of Ramie",3,"Flax",2,"",0,"",0,"",0,"",0,"Lightning Crystal",2,,0,"",0,"Gil",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2758,1,"Clothcraft","RecipeLevelTable#142","Crawler Silk",2,"Crawler Cocoon",3,"Silkworm Cocoon",2,"Effervescent Water",1,"",0,"",0,"",0,"Lightning Crystal",5,,0,"",0,"Gil",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2759,1,"Alchemy","RecipeLevelTable#115","Void Glue",1,"Gelato Flesh",3,"Pudding Flesh",2,"",0,"",0,"",0,"",0,"Water Crystal",3,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2760,1,"Alchemy","RecipeLevelTable#136","Wing Glue",1,"Wyvern Wing",3,"Ahriman Wing",2,"Dhalmel Saliva",2,"",0,"",0,"",0,"Water Crystal",4,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2761,1,"Alchemy","RecipeLevelTable#148","Scale Glue",1,"Dragon Scale",3,"Drake Scales",2,"Biast Scales",2,"",0,"",0,"",0,"Water Crystal",5,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2762,3,"Alchemy","RecipeLevelTable#139","Hallowed Chestnut Wand",1,"Hallowed Chestnut Lumber",1,"Hardsilver Ingot",1,"Growth Formula Epsilon",3,"",0,"",0,"",0,"Water Crystal",5,"Lightning Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2763,3,"Alchemy","RecipeLevelTable#115","Archaeoskin Grimoire",1,"Archaeornis Leather",2,"Hippogryph Leather",1,"Electrum Ingot",1,"Enchanted Mythrite Ink",1,"",0,"",0,"Water Crystal",3,"Lightning Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2764,3,"Alchemy","RecipeLevelTable#125","Wyvernskin Grimoire",1,"Wyvern Leather",2,"Mythrite Ingot",1,"Enchanted Mythrite Ink",1,"",0,"",0,"",0,"Water Crystal",3,"Lightning Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2765,3,"Alchemy","RecipeLevelTable#136","Dhalmelskin Grimoire",1,"Dhalmel Leather",2,"Hardsilver Nugget",1,"Spinel",1,"Enchanted Hardsilver Ink",1,"",0,"",0,"Water Crystal",4,"Lightning Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2766,3,"Alchemy","RecipeLevelTable#142","Dragonskin Grimoire",1,"Dragon Leather",2,"Hardsilver Ingot",1,"Mythrite Ingot",1,"Enchanted Hardsilver Ink",1,"",0,"",0,"Water Crystal",5,"Lightning Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2767,3,"Alchemy","RecipeLevelTable#145","Book of Aurum Regis",1,"Aurum Regis Nugget",2,"Hardsilver Ingot",1,"Star Ruby",2,"Enchanted Aurum Regis Ink",1,"",0,"",0,"Water Crystal",5,"Lightning Crystal",5,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2768,3,"Alchemy","RecipeLevelTable#115","Archaeoskin Codex",1,"Archaeornis Leather",2,"Hippogryph Leather",1,"Electrum Ingot",1,"Enchanted Mythrite Ink",1,"",0,"",0,"Water Crystal",3,"Lightning Crystal",2,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2769,3,"Alchemy","RecipeLevelTable#125","Wyvernskin Codex",1,"Wyvern Leather",2,"Mythrite Ingot",1,"Enchanted Mythrite Ink",1,"",0,"",0,"",0,"Water Crystal",3,"Lightning Crystal",3,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2770,3,"Alchemy","RecipeLevelTable#136","Dhalmelskin Codex",1,"Dhalmel Leather",2,"Hardsilver Nugget",1,"Rubellite",1,"Enchanted Hardsilver Ink",1,"",0,"",0,"Water Crystal",4,"Lightning Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2771,3,"Alchemy","RecipeLevelTable#142","Dragonskin Codex",1,"Dragon Leather",2,"Hardsilver Ingot",1,"Mythrite Ingot",1,"Enchanted Hardsilver Ink",1,"",0,"",0,"Water Crystal",5,"Lightning Crystal",4,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2772,3,"Alchemy","RecipeLevelTable#145","Noble's Picatrix",1,"Aurum Regis Nugget",2,"Hardsilver Ingot",1,"Star Sapphire",2,"Enchanted Aurum Regis Ink",1,"",0,"",0,"Water Crystal",5,"Lightning Crystal",5,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2773,21,"Alchemy","RecipeLevelTable#136","Topiary Moogle",1,"Shrub Seedling",3,"Dark Chestnut Branch",1,"Growth Formula Epsilon",5,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",4,"Dated Elm Pattens (Blue)",0,"",50,"RecipeNotebookList#100",50,100,0,0,0,0,0,0,0,False,"",,0,0,False,"","",65535,0
2774,8,"Alchemy","RecipeLevelTable#70","Grade 1 Wheel of Recreation",1,"Unaspected Crystal",1,"Silver Ingot",1,"Enchanted Gold Ink",1,"Minium",1,"",0,"",0,"Water Cluster",1,"Lightning Cluster",1,"Dated Leather Duckbills (Red)",0,"",50,"RecipeNotebookList#50",100,100,0,347,0,391,0,0,0,True,"",,0,0,False,"","",65535,0
2775,21,"Alchemy","RecipeLevelTable#136","Lupin Plot",1,"Lupin Seedling",2,"Growth Formula Epsilon",5,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",4,"Dated Elm Pattens (Blue)",0,"",50,"RecipeNotebookList#100",50,100,0,0,0,0,0,0,0,False,"",,0,0,False,"","",65535,0
2776,1,"Alchemy","RecipeLevelTable#115","Enchanted Mythrite Ink",1,"Mythrite Sand",4,"Deepeye Tears",2,"",0,"",0,"",0,"",0,"Water Crystal",3,,0,"",0,"Gil",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2777,1,"Alchemy","RecipeLevelTable#133","Enchanted Hardsilver Ink",1,"Hardsilver Sand",4,"Dhalmel Saliva",2,"Dravanian Spring Water",1,"",0,"",0,"",0,"Water Crystal",4,,0,"",0,"Gil",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2778,1,"Alchemy","RecipeLevelTable#145","Enchanted Aurum Regis Ink",1,"Aurum Regis Sand",4,"Dragon Blood",2,"Abalathian Spring Water",1,"",0,"",0,"",0,"Water Crystal",5,,0,"",0,"Gil",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2779,1,"Alchemy","RecipeLevelTable#125","Holy Water",3,"Dravanian Spring Water",2,"Dravanian Mistletoe",2,"",0,"",0,"",0,"",0,"Water Crystal",3,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2780,1,"Alchemy","RecipeLevelTable#139","Hallowed Water",3,"Abalathian Spring Water",2,"Abalathian Mistletoe",2,"",0,"",0,"",0,"",0,"Water Crystal",5,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2781,1,"Alchemy","RecipeLevelTable#115","Growth Formula Epsilon",1,"Icetrap Leaf",3,"Quicksilver",1,"Volcanic Rock Salt",2,"",0,"",0,"",0,"Water Crystal",3,,0,"",0,"Gil",50,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2782,1,"Alchemy","RecipeLevelTable#145","Growth Formula Zeta",1,"Rue",3,"Dhalmel Saliva",1,"Red Quartz",2,"",0,"",0,"",0,"Water Crystal",5,,0,"",0,"Gil",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2783,1,"Alchemy","RecipeLevelTable#70","Crystal Glass",1,"Silex",3,"Natron",1,"Minium",1,"",0,"",0,"",0,"Water Crystal",5,,0,"",0,"Gil",50,"RecipeNotebookList#50",80,50,0,347,0,391,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2784,1,"Alchemy","RecipeLevelTable#32","Black Firesand",1,"Saltpeter",3,"Brimstone",3,"Oak Log",1,"",0,"",0,"",0,"Water Shard",3,,0,"",0,"Gil",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2785,1,"Alchemy","RecipeLevelTable#130","Grade 1 Strength Dissolvent",3,"Deepeye Tears",4,"Bear Fat",2,"Volcanic Rock Salt",1,"",0,"",0,"",0,"Water Crystal",4,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2786,1,"Alchemy","RecipeLevelTable#130","Grade 1 Dexterity Dissolvent",3,"Deepeye Tears",4,"Mist Dill",2,"Volcanic Rock Salt",1,"",0,"",0,"",0,"Water Crystal",4,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2787,1,"Alchemy","RecipeLevelTable#133","Grade 1 Vitality Dissolvent",3,"Deepeye Tears",4,"Wyvern Wing",2,"Volcanic Rock Salt",1,"",0,"",0,"",0,"Water Crystal",4,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2788,1,"Alchemy","RecipeLevelTable#133","Grade 1 Intelligence Dissolvent",3,"Deepeye Tears",4,"Mogpom",2,"Volcanic Rock Salt",1,"",0,"",0,"",0,"Water Crystal",4,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2789,1,"Alchemy","RecipeLevelTable#133","Grade 1 Mind Dissolvent",3,"Deepeye Tears",4,"Blue Cloud Coral",2,"Volcanic Rock Salt",1,"",0,"",0,"",0,"Water Crystal",4,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
2790,6,"Cooking","RecipeLevelTable#5","Battered Fish",1,"Haddock",1,"Popoto",1,"Olive Oil",1,"Table Salt",1,"",0,"",0,"Fire Shard",1,"Water Shard",1,"",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,False,"",,0,0,False,"","",65535,0
2791,20,"Cooking","RecipeLevelTable#142","Alpine Tea Set",1,"Ishgardian Tea",2,"Pineapple Ponzecake",2,"Cloud Banana",2,"La Noscean Orange",2,"",0,"",0,"Fire Crystal",5,"Water Crystal",4,"Dated Elm Clogs",0,"",50,"RecipeNotebookList#100",50,100,0,0,0,0,0,0,0,False,"",,0,0,False,"","",65535,0
